identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone
31337,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31338,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31339,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31340,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31341,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31342,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31343,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31344,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31345,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,1,0,0
31346,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
31347,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,1,0
31348,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31349,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31350,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31351,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31352,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31353,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,1
31354,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
31355,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
31356,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31357,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31358,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31359,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31360,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31361,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31362,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31363,3,0.5,0.3333333333333333,2,2,1.0,0,2,0,0,0,0
31364,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31365,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31366,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31367,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31368,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31369,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31370,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31371,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31372,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,1,0
31373,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31374,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31375,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31376,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31377,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,1
31378,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,2,0
31379,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31380,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31381,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31382,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31383,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31384,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31385,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31386,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31387,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31388,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31389,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31390,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,1
31391,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31392,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31393,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31394,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31395,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31396,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31397,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31398,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31399,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31400,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31401,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31402,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31403,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31404,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31405,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,2
31406,5,0.75,0.4,2,2,1.0,0,0,0,0,0,0
31407,5,0.75,0.2,2,2,1.0,0,0,0,0,0,0
31408,5,0.75,0.2,2,2,1.0,0,0,0,0,0,0
31409,5,0.5,0.4,2,2,1.0,0,0,0,0,0,0
31410,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31411,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31412,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31413,4,0.6666666666666666,0.25,1,1,1.0,0,0,0,0,0,0
31414,4,0.6666666666666666,0.25,1,1,1.0,0,0,0,0,0,0
31415,4,0.6666666666666666,0.25,2,3,1.0,0,0,0,0,0,0
31416,4,0.6666666666666666,0.25,2,3,1.0,0,0,0,0,0,0
31417,4,0.6666666666666666,0.25,2,1,1.0,0,0,0,0,0,0
31418,4,0.6666666666666666,0.25,2,1,1.0,0,0,0,0,0,0
31419,4,0.6666666666666666,0.25,2,2,0.9,0,0,0,0,0,0
31420,4,0.6666666666666666,0.25,2,2,0.9,0,0,0,0,0,0
31421,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31422,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31423,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31424,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31425,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31426,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31427,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31428,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31429,4,0.6666666666666666,0.25,2,2,1.0,0,0,1,0,0,0
31430,4,0.6666666666666666,0.25,2,2,1.0,0,0,1,0,0,0
31431,4,0.6666666666666666,0.25,2,2,1.0,0,0,1,0,0,0
31432,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,1,0,0
31433,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,1,0,0
31434,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,1,0,0
31435,4,0.6666666666666666,0.25,2,2,1.0,0,1,0,0,0,0
31436,4,0.6666666666666666,0.25,2,2,1.0,0,1,0,0,0,0
31437,4,0.6666666666666666,0.25,2,2,1.0,0,1,0,0,0,0
31438,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,1,0
31439,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,1,0
31440,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31441,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31442,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31443,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31444,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31445,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31446,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31447,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31448,5,0.75,0.2,2,2,1.0,0,0,0,0,0,0
31449,5,0.75,0.2,2,2,1.0,0,0,0,0,0,0
31450,5,0.5,0.4,2,2,1.0,0,0,0,0,0,0
31451,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31452,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31453,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31454,4,0.6666666666666666,0.25,1,1,1.0,0,0,0,0,0,0
31455,4,0.6666666666666666,0.25,1,1,1.0,0,0,0,0,0,0
31456,4,0.6666666666666666,0.25,2,3,1.0,0,0,0,0,0,0
31457,4,0.6666666666666666,0.25,2,3,1.0,0,0,0,0,0,0
31458,4,0.6666666666666666,0.25,2,1,1.0,0,0,0,0,0,0
31459,4,0.6666666666666666,0.25,2,1,1.0,0,0,0,0,0,0
31460,4,0.6666666666666666,0.25,2,2,0.9,0,0,0,0,0,0
31461,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31462,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31463,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31464,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31465,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31466,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31467,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31468,4,0.6666666666666666,0.25,2,2,1.0,1,0,0,0,0,0
31469,4,0.6666666666666666,0.25,2,2,1.0,0,0,1,0,0,0
31470,4,0.6666666666666666,0.25,2,2,1.0,0,0,1,0,0,0
31471,4,0.6666666666666666,0.25,2,2,1.0,0,0,1,0,0,0
31472,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,1,0,0
31473,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,1,0,0
31474,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,1,0,0
31475,4,0.6666666666666666,0.25,2,2,1.0,0,1,0,0,0,0
31476,4,0.6666666666666666,0.25,2,2,1.0,0,1,0,0,0,0
31477,4,0.6666666666666666,0.25,2,2,1.0,0,1,0,0,0,0
31478,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,1,0
31479,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,1,0
31480,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31481,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31482,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31483,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31484,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31485,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31486,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31487,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,1
31488,5,0.25,0.4,2,2,1.0,0,0,0,0,0,0
31489,5,0.25,0.4,2,2,1.0,0,0,0,0,0,0
31490,4,0.3333333333333333,0.5,1,1,1.0,0,0,0,0,0,0
31491,4,0.3333333333333333,0.5,2,3,1.0,0,0,0,0,0,0
31492,4,0.3333333333333333,0.5,2,1,1.0,0,0,0,0,0,0
31493,4,0.3333333333333333,0.5,2,2,0.8888888888888888,0,0,0,0,0,0
31494,4,0.3333333333333333,0.5,2,2,1.0,1,0,0,0,0,0
31495,4,0.3333333333333333,0.5,2,2,1.0,1,0,0,0,0,0
31496,4,0.3333333333333333,0.5,2,2,1.0,1,0,0,0,0,0
31497,4,0.3333333333333333,0.5,2,2,1.0,1,0,0,0,0,0
31498,4,0.3333333333333333,0.5,2,2,1.0,0,0,1,0,0,0
31499,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,1,0,0
31500,4,0.3333333333333333,0.5,2,2,1.0,0,1,0,0,0,0
31501,4,0.3333333333333333,0.5,2,2,1.0,0,1,0,0,0,0
31502,4,0.3333333333333333,0.5,2,2,1.0,0,1,0,0,0,0
31503,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,1,0
31504,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,1
31505,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,1
31506,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,1
31507,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,1
31508,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31509,5,0.25,0.4,2,2,1.0,0,0,0,0,0,0
31510,5,0.25,0.2,2,2,1.0,0,0,0,0,0,0
31511,5,0.25,0.2,2,2,1.0,0,0,0,0,0,0
31512,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
31513,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
31514,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
31515,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
31516,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
31517,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
31518,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31519,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31520,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31521,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31522,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31523,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31524,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31525,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31526,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31527,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31528,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31529,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31530,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31531,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31532,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
31533,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
31534,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31535,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31536,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31537,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31538,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31539,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31540,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31541,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31542,5,0.25,0.4,2,2,1.0,0,0,0,0,0,0
31543,5,0.25,0.2,2,2,1.0,0,0,0,0,0,0
31544,5,0.25,0.2,2,2,1.0,0,0,0,0,0,0
31545,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
31546,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
31547,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
31548,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
31549,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
31550,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
31551,4,0.3333333333333333,0.25,2,2,0.8888888888888888,0,0,0,0,0,0
31552,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31553,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31554,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31555,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31556,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31557,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31558,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31559,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31560,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31561,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31562,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31563,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31564,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31565,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31566,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31567,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
31568,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
31569,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31570,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31571,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31572,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31573,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31574,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31575,5,0.5,0.2,2,2,1.0,0,0,0,0,0,0
31576,5,0.25,0.4,2,2,1.0,0,0,0,0,0,0
31577,5,0.25,0.2,2,2,1.0,0,0,0,0,0,0
31578,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
31579,4,0.3333333333333333,0.25,1,1,1.0,0,0,0,0,0,0
31580,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
31581,4,0.3333333333333333,0.25,2,3,1.0,0,0,0,0,0,0
31582,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
31583,4,0.3333333333333333,0.25,2,1,1.0,0,0,0,0,0,0
31584,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31585,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31586,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31587,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31588,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31589,4,0.3333333333333333,0.25,2,2,1.0,1,0,0,0,0,0
31590,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31591,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31592,4,0.3333333333333333,0.25,2,2,1.0,0,0,1,0,0,0
31593,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31594,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31595,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,1,0,0
31596,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31597,4,0.3333333333333333,0.25,2,2,1.0,0,1,0,0,0,0
31598,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
31599,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,1,0
31600,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31601,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31602,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31603,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31604,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31605,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,1
31606,3,0.5,0.3333333333333333,1,2,1.0,0,0,0,0,0,0
31607,3,0.5,0.3333333333333333,1,0,1.0,0,0,0,0,0,0
31608,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31609,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31610,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31611,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31612,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31613,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31614,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
31615,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
31616,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
31617,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
31618,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
31619,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
31620,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
31621,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,1,0
31622,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31623,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31624,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31625,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31626,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31627,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31628,3,0.5,0.3333333333333333,1,2,1.0,0,0,0,0,0,0
31629,3,0.5,0.3333333333333333,1,0,1.0,0,0,0,0,0,0
31630,3,0.5,0.3333333333333333,1,1,0.8571428571428571,0,0,0,0,0,0
31631,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31632,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31633,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31634,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31635,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31636,3,0.5,0.3333333333333333,1,1,1.0,1,0,0,0,0,0
31637,3,0.5,0.3333333333333333,1,1,1.0,0,0,1,0,0,0
31638,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
31639,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,1,0,0
31640,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
31641,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
31642,3,0.5,0.3333333333333333,1,1,1.0,0,1,0,0,0,0
31643,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,1,0
31644,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31645,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31646,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31647,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31648,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31649,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,1
31650,3,0.5,0.3333333333333333,2,4,1.0,0,0,0,0,0,0
31651,3,0.5,0.3333333333333333,2,4,1.0,0,0,0,0,0,0
31652,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
31653,3,0.5,0.3333333333333333,2,3,0.8571428571428571,0,0,0,0,0,0
31654,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31655,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31656,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31657,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31658,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31659,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31660,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
31661,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
31662,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
31663,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
31664,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
31665,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
31666,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
31667,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
31668,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
31669,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
31670,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31671,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31672,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31673,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31674,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31675,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31676,3,0.5,0.3333333333333333,2,4,1.0,0,0,0,0,0,0
31677,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,0
31678,3,0.5,0.3333333333333333,2,3,0.8571428571428571,0,0,0,0,0,0
31679,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31680,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31681,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31682,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31683,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31684,3,0.5,0.3333333333333333,2,3,1.0,1,0,0,0,0,0
31685,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
31686,3,0.5,0.3333333333333333,2,3,1.0,0,0,1,0,0,0
31687,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
31688,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,1,0,0
31689,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
31690,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
31691,3,0.5,0.3333333333333333,2,3,1.0,0,1,0,0,0,0
31692,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
31693,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
31694,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,1,0
31695,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31696,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31697,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31698,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31699,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31700,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,1
31701,3,0.5,0.3333333333333333,2,0,1.0,0,0,0,0,0,0
31702,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31703,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31704,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
31705,3,0.5,0.3333333333333333,2,1,1.0,1,0,0,0,0,0
