identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone,HOMO,LUMO
426,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0,-12.296,-8.008
427,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-11.991,-7.755
428,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.172,-7.933
429,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0,-11.712,-7.6
430,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0,-11.398,-7.212
431,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0,-11.677,-7.499
432,2,0.0,0.0,1,1,1.0,0,0,0,0,0,0,-14.692,-10.566
433,2,0.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.87,-7.105
434,2,0.0,0.0,2,2,1.0,1,0,0,0,0,0,-13.07,-8.08
435,2,0.0,0.0,2,2,1.0,0,0,1,0,0,0,-12.646,-7.756
436,2,0.0,0.0,2,2,1.0,0,0,0,1,0,0,-12.293,-7.412
437,2,0.0,0.0,2,2,1.0,0,0,0,0,1,0,-12.521,-7.789
438,1,0.0,0.0,1,2,1.0,0,0,0,0,0,0,-15.872,-10.414
439,1,0.0,0.0,1,0,1.0,0,0,0,0,0,0,-17.695,-12.35
440,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0,-17.476,-11.819
441,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0,-17.836,-12.477
442,1,0.0,0.0,1,1,1.0,0,0,0,1,0,0,-16.352,-10.988
443,1,0.0,0.0,1,1,1.0,0,0,0,0,1,0,-16.537,-11.12
444,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0,-12.918,-7.269
445,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0,-13.968,-8.072
446,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0,-13.636,-7.897
447,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0,-13.492,-7.757
448,1,0.0,0.0,2,3,1.0,0,0,1,0,0,0,-13.093,-7.327
449,1,0.0,0.0,2,3,1.0,0,0,0,1,0,0,-12.509,-6.714
450,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.334,-7.6
451,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0,-15.302,-9.363
452,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0,-15.514,-9.687
453,1,0.0,0.0,2,1,1.0,0,0,0,0,1,0,-14.733,-8.781
454,1,0.0,0.0,2,2,1.0,2,0,0,0,0,0,-15.266,-8.919
455,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0,-14.3,-8.519
456,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0,-14.363,-8.624
457,1,0.0,0.0,1,1,1.0,0,0,1,0,0,0,-17.59,-11.684
458,1,0.0,0.0,2,2,1.0,0,0,1,0,1,0,-13.908,-8.095
459,1,0.0,0.0,2,2,1.0,0,0,0,1,1,0,-13.156,-7.032
460,1,0.0,0.0,2,2,1.0,0,0,0,0,2,0,-13.791,-7.998
461,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-10.745,-6.124
462,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-10.751,-6.136
463,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-10.594,-6.183
464,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-10.805,-6.356
465,2,1.0,0.5,1,1,1.0,0,0,0,0,0,0,-13.424,-9.109
466,2,1.0,0.5,2,3,1.0,0,0,0,0,0,0,-11.71,-6.61
467,2,1.0,0.5,2,3,1.0,0,0,0,0,0,0,-11.57,-6.869
468,2,1.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.362,-7.386
469,2,1.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.55,-7.445
470,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,0,-11.924,-7.037
471,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.122,-7.204
472,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.009,-7.44
473,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.337,-7.544
474,2,1.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.635,-7.45
475,2,1.0,0.5,2,2,1.0,0,0,1,0,0,0,-11.749,-7.125
476,2,1.0,0.5,2,2,1.0,0,0,0,1,0,0,-11.483,-6.825
477,2,1.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.098,-7.075
478,2,1.0,0.5,2,2,1.0,0,1,0,0,0,0,-11.942,-7.234
479,2,1.0,0.5,2,2,1.0,0,0,0,0,1,0,-11.874,-6.885
480,2,1.0,0.5,2,2,1.0,0,0,0,0,1,0,-11.932,-6.947
481,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-10.589,-6.261
482,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-10.609,-6.506
483,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.647,-6.716
484,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0,-12.352,-7.451
485,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.027,-7.041
486,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.265,-7.508
487,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0,-11.854,-6.854
488,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0,-11.54,-6.708
489,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0,-11.88,-6.863
490,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-10.572,-6.217
491,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-10.61,-6.325
492,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-10.641,-6.501
493,2,1.0,0.0,1,1,1.0,0,0,0,0,0,0,-13.499,-8.931
494,2,1.0,0.0,1,1,1.0,0,0,0,0,0,0,-13.362,-9.577
495,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.519,-6.744
496,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.237,-6.408
497,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0,-12.378,-7.466
498,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0,-12.31,-7.427
499,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.484,-7.359
500,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.156,-7.577
501,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.005,-7.161
502,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.294,-7.351
503,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0,-11.802,-7.002
504,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0,-11.824,-6.807
505,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0,-11.4451,-6.893
506,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0,-11.517,-6.584
507,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0,-11.759,-6.904
508,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0,-11.765,-6.839
509,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-10.366,-6.463
510,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-10.363,-6.465
511,3,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-10.395,-6.79
512,2,1.0,0.0,1,1,1.0,0,0,0,0,0,0,-13.667,-9.652
513,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.505,-7.147
514,2,1.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.406,-7.034
515,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0,-12.293,-7.9
516,2,1.0,0.0,2,1,1.0,0,0,0,0,0,0,-12.197,-7.871
517,2,1.0,0.0,2,2,1.0,0,0,0,0,0,0,-11.674,-7.329
518,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.326,-7.926
519,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.087,-7.805
520,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-11.91,-7.579
521,2,1.0,0.0,2,2,1.0,1,0,0,0,0,0,-12.158,-7.937
522,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0,-11.665,-7.402
523,2,1.0,0.0,2,2,1.0,0,0,1,0,0,0,-11.735,-7.417
524,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0,-11.405,-7.135
525,2,1.0,0.0,2,2,1.0,0,0,0,1,0,0,-11.352,-7.059
526,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0,-11.724,-7.316
527,2,1.0,0.0,2,2,1.0,0,0,0,0,1,0,-11.646,-7.27
528,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-10.991,-7.492
529,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-11.522,-7.149
530,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-11.409,-7.193
531,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-11.227,-7.25
532,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0,-11.683,-7.301
533,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-11.592,-7.116
534,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0,-14.312,-10.2
535,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0,-12.05,-7.388
536,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0,-12.01,-7.08
537,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.951,-8.14
538,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.932,-8.091
539,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0,-12.453,-7.573
540,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.792,-8.149
541,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.856,-8.034
542,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.892,-7.759
543,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.964,-8.1
544,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.454,-7.678
545,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.396,-7.717
546,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.411,-7.72
547,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0,-12.314,-7.573
548,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0,-12.246,-7.366
549,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-11.123,-7.583
550,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-11.55,-7.215
551,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0,-11.314,-7.436
552,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-11.594,-6.864
553,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-11.582,-7.159
554,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0,-14.17,-9.711
555,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0,-12.158,-7.253
556,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0,-12.1,-7.365
557,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.89,-8.045
558,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0,-13.126,-8.264
559,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0,-12.784,-7.842
560,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.822,-7.874
561,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-13.081,-8.298
562,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.758,-8.272
563,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-13.034,-8.042
564,2,0.0,0.5,2,2,1.0,0,0,1,0,0,0,-12.894,-7.693
565,2,0.0,0.5,2,2,1.0,0,0,0,1,0,0,-12.297,-7.302
566,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.562,-7.797
567,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.625,-7.844
568,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.548,-7.784
569,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0,-12.385,-7.585
570,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0,-12.457,-7.648
571,3,0.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,0,-11.39,-7.458
572,3,0.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-11.453,-7.71
573,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0,-13.824,-10.269
574,2,0.0,0.5,1,1,1.0,0,0,0,0,0,0,-14.426,-10.47
575,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0,-11.732,-7.971
576,2,0.0,0.5,2,3,1.0,0,0,0,0,0,0,-11.587,-7.998
577,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.547,-8.802
578,2,0.0,0.5,2,1,1.0,0,0,0,0,0,0,-12.71,-8.91
579,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0,-11.993,-8.399
580,2,0.0,0.5,2,2,0.75,0,0,0,0,0,0,-12.208,-8.501
581,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.347,-8.752
582,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.514,-8.837
583,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.703,-8.856
584,2,0.0,0.5,2,2,1.0,1,0,0,0,0,0,-12.497,-8.77
585,2,0.0,0.5,2,2,1.0,0,0,1,0,0,0,-11.858,-8.195
586,2,0.0,0.5,2,2,1.0,0,0,0,1,0,0,-11.741,-7.708
587,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.096,-8.395
588,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-11.992,-8.333
589,2,0.0,0.5,2,2,1.0,0,1,0,0,0,0,-12.074,-8.397
590,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0,-11.857,-8.203
591,2,0.0,0.5,2,2,1.0,0,0,0,0,1,0,-11.996,-8.262
592,3,0.0,0.0,2,2,1.0,0,0,0,0,0,0,-11.77,-7.058
593,2,0.0,0.0,1,1,1.0,0,0,0,0,0,0,-14.57,-10.043
594,2,0.0,0.0,2,3,1.0,0,0,0,0,0,0,-11.958,-6.772
595,2,0.0,0.0,2,1,1.0,0,0,0,0,0,0,-13.244,-7.84
596,2,0.0,0.0,2,2,1.0,1,0,0,0,0,0,-13.015,-7.571
597,2,0.0,0.0,2,2,1.0,0,0,1,0,0,0,-12.678,-7.358
598,2,0.0,0.0,2,2,1.0,0,0,0,1,0,0,-12.358,-7.13
599,2,0.0,0.0,2,2,1.0,0,0,0,0,1,0,-12.616,-7.288
600,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0,-11.8,-7.269
601,3,0.0,0.0,2,2,1.0,0,0,0,0,0,0,-11.875,-7.51
602,2,0.0,0.0,1,1,0.75,0,0,0,0,0,0,-14.602,-10.411
603,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0,-12.205,-7.268
604,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0,-12.24,-7.449
605,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0,-13.163,-8.157
606,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0,-13.304,-8.376
607,2,0.0,0.0,2,2,0.75,0,0,0,0,0,0,-12.887,-7.816
608,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0,-13.015,-7.889
609,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0,-13.079,-8.409
610,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0,-12.728,-7.758
611,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0,-12.8,-7.777
612,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0,-12.339,-7.308
613,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0,-12.239,-7.242
614,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0,-12.514,-7.594
615,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0,-12.521,-7.677
616,3,0.0,0.3333333333333333,2,2,0.8333333333333334,0,0,0,0,0,0,-11.651,-7.29
617,3,0.0,0.0,2,2,1.0,0,0,0,0,0,0,-11.61,-7.518
618,2,0.0,0.0,1,1,0.75,0,0,0,0,0,0,-13.819,-10.493
619,2,0.0,0.0,1,1,0.75,0,0,0,0,0,0,-14.599,-10.367
620,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0,-11.588,-7.17
621,2,0.0,0.0,2,3,0.75,0,0,0,0,0,0,-11.62,-7.404
622,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0,-12.851,-8.41
623,2,0.0,0.0,2,1,0.75,0,0,0,0,0,0,-13.045,-8.587
624,2,0.0,0.0,2,2,0.75,0,0,0,0,0,0,-12.467,-8.011
625,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0,-12.72,-8.113
626,2,0.0,0.0,2,2,0.75,1,0,0,0,0,0,-13.01,-8.668
627,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0,-12.571,-8.079
628,2,0.0,0.0,2,2,0.75,0,0,1,0,0,0,-12.239,-8.011
629,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0,-12.079,-7.567
630,2,0.0,0.0,2,2,0.75,0,0,0,1,0,0,-11.905,-7.671
631,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0,-12.208,-7.754
632,2,0.0,0.0,2,2,0.75,0,0,0,0,1,0,-12.232,-7.929
633,1,0.0,0.0,1,1,0.5,0,0,0,0,0,0,-16.456,-10.433
634,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0,-17.929,-11.1
635,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0,-17.612,-11.819
636,1,0.0,0.0,1,1,1.0,0,0,0,0,1,0,-16.301,-10.534
637,1,0.0,0.0,1,2,1.0,0,0,0,0,0,0,-15.795,-10.386
638,1,0.0,0.0,1,0,1.0,0,0,0,0,0,0,-17.739,-12.197
639,1,0.0,0.0,1,1,0.5,0,0,0,0,0,0,-16.628,-11.231
640,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0,-17.845,-12.365
641,1,0.0,0.0,1,1,1.0,1,0,0,0,0,0,-17.236,-12.201
642,1,0.0,0.0,1,1,1.0,0,0,0,1,0,0,-16.626,-10.709
643,1,0.0,0.0,1,1,1.0,0,0,0,0,1,0,-16.598,-11.101
644,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0,-12.756,-7.093
645,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0,-12.995,-7.261
646,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0,-13.986,-8.008
647,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0,-13.769,-8.08
648,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0,-13.487,-7.74
649,1,0.0,0.0,2,3,1.0,0,0,1,0,0,0,-12.979,-7.011
650,1,0.0,0.0,2,3,1.0,0,0,0,1,0,0,-12.669,-6.772
651,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.415,-7.638
652,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.098,-7.359
653,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.531,-7.667
654,1,0.0,0.0,2,4,1.0,0,0,0,0,0,0,-12.824,-7.22
655,1,0.0,0.0,2,2,1.0,0,0,0,0,0,0,-13.817,-7.974
656,1,0.0,0.0,2,3,0.5,0,0,0,0,0,0,-13.492,-7.885
657,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0,-13.569,-7.757
658,1,0.0,0.0,2,3,1.0,1,0,0,0,0,0,-13.794,-7.818
659,1,0.0,0.0,2,3,1.0,0,0,1,0,0,0,-12.992,-7.035
660,1,0.0,0.0,2,3,1.0,0,0,0,1,0,0,-12.494,-6.716
661,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.063,-7.331
662,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.06,-7.306
663,1,0.0,0.0,2,3,1.0,0,0,0,0,1,0,-13.25,-7.492
664,1,0.0,0.0,2,0,1.0,0,0,0,0,0,0,-15.74,-9.66
665,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0,-15.272,-9.256
666,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0,-15.655,-9.721
667,1,0.0,0.0,2,1,1.0,0,0,1,0,0,0,-14.617,-8.484
668,1,0.0,0.0,2,1,1.0,0,0,0,1,0,0,-14.329,-8.027
669,1,0.0,0.0,2,1,1.0,0,0,0,0,1,0,-14.654,-8.815
670,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0,-15.387,-9.527
671,1,0.0,0.0,2,1,1.0,1,0,0,0,0,0,-15.259,-9.467
672,1,0.0,0.0,2,1,1.0,0,0,1,0,0,0,-14.956,-8.648
673,1,0.0,0.0,2,1,1.0,0,0,0,1,0,0,-14.393,-7.793
674,1,0.0,0.0,2,1,1.0,0,0,0,0,1,0,-14.758,-8.689
676,1,0.0,0.0,2,2,1.0,2,0,0,0,0,0,-15.079,-9.051
677,1,0.0,0.0,2,2,1.0,1,0,0,1,0,0,-14.692,-7.951
678,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0,-14.527,-8.823
679,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0,-14.508,-8.612
680,1,0.0,0.0,2,2,1.0,1,0,1,0,0,0,-14.397,-8.375
681,1,0.0,0.0,2,2,1.0,1,0,0,1,0,0,-14.033,-7.56
682,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0,-14.27,-8.722
683,1,0.0,0.0,2,2,1.0,1,0,0,0,1,0,-14.355,-8.466
684,1,0.0,0.0,1,1,1.0,0,0,1,0,0,0,-17.708,-11.599
685,1,0.0,0.0,2,2,1.0,1,0,1,0,0,0,-15.08,-8.715
686,1,0.0,0.0,2,2,1.0,0,0,1,0,1,0,-13.761,-7.658
687,1,0.0,0.0,2,2,1.0,0,0,1,0,1,0,-13.738,-7.71
688,1,0.0,0.0,2,2,1.0,0,0,0,1,1,0,-13.466,-7.327
689,1,0.0,0.0,2,2,1.0,0,0,0,1,1,0,-13.415,-7.134
690,1,0.0,0.0,2,2,1.0,0,0,0,0,2,0,-13.722,-7.866
691,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0,-9.85651,-5.65888
692,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0,-9.92236,-5.74351
693,3,1.0,1.0,2,3,1.0,0,0,0,0,0,0,-10.333,-5.738
694,3,1.0,1.0,2,1,1.0,0,0,0,0,0,0,-11.096,-6.301
695,3,1.0,1.0,2,2,0.9090909090909092,0,0,0,0,0,0,-10.887,-6.049
696,3,1.0,1.0,2,2,1.0,1,0,0,0,0,0,-10.969,-6.168
697,3,1.0,1.0,2,2,1.0,1,0,0,0,0,0,-10.826,-6.41
698,3,1.0,1.0,2,2,1.0,1,0,0,0,0,0,-10.979,-6.36
699,3,1.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.887,-6.112
700,3,1.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.815,-6.187
701,3,1.0,1.0,2,2,1.0,0,1,0,0,0,0,-10.828,-6.17
702,3,1.0,1.0,2,2,1.0,0,0,0,0,1,0,-10.756,-5.989
703,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0,-9.70413,-5.68174
704,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-9.90876,-5.68473
705,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-9.71012,-5.77453
706,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-9.94903,-5.73154
707,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-9.80672,-5.89617
708,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,0,-10.122,-6.034
709,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-11.706,-8.005
710,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-11.871,-8.567
711,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.312,-5.841
712,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.559,-5.952
713,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.029,-6.321
714,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.116,-6.428
715,3,1.0,0.6666666666666666,2,2,0.9,0,0,0,0,0,0,-10.789,-6.116
716,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.921,-6.165
717,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.77,-6.436
718,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.944,-6.328
719,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.906,-6.306
720,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.883,-6.633
721,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.787,-6.243
722,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-10.614,-6.007
723,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-10.388,-5.908
724,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.867,-6.092
725,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.748,-6.221
726,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.794,-6.182
727,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.803,-6.148
728,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.824,-6.056
729,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.727,-6.045
730,4,1.0,0.75,2,2,1.0,0,0,0,0,0,0,-9.55909,-5.70895
731,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-9.5395,-5.73616
732,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-10.0481,-5.83657
733,4,1.0,0.5,2,2,1.0,0,0,0,0,0,0,-9.64726,-5.91249
734,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-11.692,-8.085
735,3,1.0,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.096,-8.379
736,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.655,-6.119
737,3,1.0,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.137,-5.839
738,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.046,-6.495
739,3,1.0,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.159,-6.562
740,3,1.0,0.6666666666666666,2,2,0.9,0,0,0,0,0,0,-10.889,-6.291
741,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.911,-6.356
742,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.823,-6.601
743,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.995,-6.554
744,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.884,-6.551
745,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.941,-6.681
746,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.902,-6.357
747,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-10.625,-6.364
748,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-10.398,-6.063
